Fight_ID,B_fighter,B_current_streak,B_avg_SIG_STR_landed,B_avg_opp_SIG_STR_landed,B_total_time_fought(seconds),B_Stance,B_Height_cms,B_Reach_cms,B_age,B_Record,B_Takedown_Diff
4830,Hannah Cifers,0,,,,Orthodox,154.94,160.02,26,,
4829,Luis Pena,1,8,7,212,Southpaw,190.5,190.5,25,,
4828,Amanda Cooper,-1,24.6,23.8,408.6,Switch,160.02,162.56,27,,
4827,Bobby Moffett,0,,,,Orthodox,177.8,187.96,28,,
4826,John Gunther,1,27,59,900,Orthodox,175.26,182.88,32,,
4825,Julian Erosa,-1,38.5,39.5,617,Southpaw,185.42,187.96,29,,
4824,Eric Shelton,-1,47.5,24.5,900,Orthodox,167.64,172.72,27,,
4823,Joby Sanchez,-2,33.5,29.75,619.5,Orthodox,167.64,172.72,27,,
4822,Derrick Lewis,3,27.66666667,22,577.4666667,Orthodox,190.5,200.66,33,,
4821,Jacare Souza,-1,22.54545455,20.81818182,485.8181818,Orthodox,185.42,182.88,38,,
4820,Jared Cannonier,-2,33.28571429,27.42857143,563.4285714,Switch,180.34,195.58,34,,
4819,Jack Marshman,-1,31,39.25,532.75,Orthodox,182.88,185.42,28,,
4818,Israel Adesanya,3,76,36,972.3333333,Switch,193.04,203.2,29,,
4817,Jordan Rinaldi,-1,10.33333333,23.66666667,435.6666667,Orthodox,177.8,182.88,31,,
4816,Roxanne Modafferi,1,75,96.66666667,970.6666667,,170.18,175.26,36,,
4815,Sheymon Moraes,1,45.5,55.5,885,Orthodox,172.72,182.88,28,,
4814,Ben Saunders,-1,26,29.125,497.625,Orthodox,187.96,195.58,35,,
4813,Lando Vannata,-3,56,63,648.4,Orthodox,175.26,180.34,26,,
4812,Kurt Holobaugh,-2,71.5,66,794.5,Orthodox,180.34,177.8,32,,
4811,Marcos Rogerio de Lima,-1,12.85714286,7.571428571,172.5714286,Orthodox,185.42,190.5,33,,
4810,Anthony Smith,2,29.55555556,35.55555556,501,Orthodox,193.04,193.04,30,,
4809,Artem Lobov,-2,56.33333333,75.83333333,1000,Southpaw,175.26,165.1,32,,
4808,Patrick Cummins,-1,43,33.54545455,602.7272727,Orthodox,187.96,193.04,37,,
4807,Jonathan Martinez,0,,,,Southpaw,172.72,177.8,32,,
4806,Ed Herman,-2,27,25.65,543.5,Orthodox,185.42,195.58,38,,
4805,Court McGee,-2,64.76923077,47.92307692,804.3846154,Orthodox,180.34,190.5,33,,
4804,Sean Strickland,-1,51,43.22222222,750.8888889,Orthodox,185.42,193.04,27,,
4803,Nasrat Haqparast,1,60,34.5,900,Southpaw,177.8,182.88,23,,
4802,Chris Fishgold,0,,,,Orthodox,172.72,172.72,26,,
4801,Talita Bernardo,-2,34,63.5,897,Orthodox,162.56,172.72,31,,
4800,Don Madge,0,,,,Southpaw,182.88,182.88,27,,
4799,Marcelo Golm,-1,47,39.5,514,Orthodox,190.5,190.5,26,,
4798,Jessin Ayari,-1,49,39,900,Orthodox,182.88,185.42,26,,
4797,Conor McGregor,2,47.3,37,487.8,Southpaw,175.26,187.96,30,,
4796,Anthony Pettis,1,34.85714286,37.92857143,686.3571429,Orthodox,177.8,182.88,31,,
4795,Dominick Reyes,2,18,5,197,Southpaw,193.04,195.58,28,,
4794,Alexander Volkov,4,87.5,41,902,Orthodox,200.66,203.2,29,,
4793,Felice Herrig,-1,45.42857143,59,729.1428571,Orthodox,162.56,165.1,34,,
4792,Jussier Formiga,2,15,24.27272727,665.6363636,Orthodox,165.1,170.18,33,,
4791,Jalin Turner,0,,,,Southpaw,190.5,195.58,23,,
4790,Tonya Evinger,-1,32,74,716,Orthodox,170.18,177.8,37,,
4789,Alan Patrick,3,22.16666667,21.33333333,704,Southpaw,180.34,187.96,35,,
4788,Yana Kunitskaya,-1,5,33,205,Orthodox,167.64,172.72,28,,
4787,Nik Lentz,-1,41,38.6,766.45,Orthodox,172.72,172.72,34,,
4786,Anthony Rocco Martin,1,33.33333333,35.44444444,722.7777778,Orthodox,182.88,185.42,28,,
4785,Eryk Anders,1,44,37.25,864,Southpaw,185.42,190.5,31,,
4784,Carlo Pedersoli,1,67,58,900,Southpaw,180.34,190.5,25,,
4783,Rogerio Nogueira,-1,26.3,29.5,597.8,Southpaw,187.96,190.5,42,,
4782,Andre Ewell,0,,,,Southpaw,172.72,190.5,30,,
4781,Marina Rodriguez,0,,,,Orthodox,167.64,165.1,31,,
4780,Christos Giagos,-1,16.66666667,13,463,Orthodox,177.8,180.34,28,,
4779,Evan Dunham,-2,63.15789474,41.21052632,694.6315789,Southpaw,177.8,177.8,36,,
4778,Ryan Spann,0,,,,Orthodox,195.58,200.66,27,,
4777,Chase Sherman,-2,61.16666667,55.16666667,626.8333333,Orthodox,193.04,198.12,28,,
4776,Ben Saunders,1,27.66666667,30.93333333,492,Orthodox,187.96,195.58,35,,
4775,Gillian Robertson,2,9.5,9.5,278.5,,165.1,160.02,23,,
4774,Hector Lombard,-6,35.36363636,37,628.3636364,Southpaw,175.26,180.34,40,,
4773,Luigi Vendramini,0,,,,Orthodox,172.72,,22,,
4772,Alex Chambers,-2,32.75,55.5,662.25,,160.02,160.02,39,,
4771,Aleksei Oleinik,1,19.28571429,20.28571429,349.1428571,Orthodox,187.96,203.2,41,,
4770,Nikita Krylov,-1,29.66666667,13,271.8888889,Orthodox,190.5,195.58,26,,
4769,Shamil Abdurakhimov,1,27.8,27.8,660.6,Orthodox,190.5,193.04,37,,
4768,Thiago Alves,-1,38.95652174,34,649.5217391,Orthodox,175.26,177.8,34,,
4767,CB Dollaway,2,22.73684211,19.84210526,488.9473684,Orthodox,187.96,193.04,35,,
4766,Jin Soo Son,0,,,,Orthodox,167.64,175.26,25,,
4765,Kajan Johnson,-1,28.66666667,20.33333333,725.5,Orthodox,180.34,190.5,34,,
4764,Desmond Green,1,53.5,34.75,900,Southpaw,177.8,185.42,28,,
4763,Marcin Prachnio,-1,15,10,263,Orthodox,190.5,187.96,30,,
4762,Jordan Johnson,3,46.66666667,44.33333333,900,Orthodox,187.96,200.66,29,,
4761,Stefan Sekulic,0,,,,Southpaw,182.88,190.5,26,,
4760,Terrion Ware,-3,77.66666667,100.6666667,900,Orthodox,172.72,180.34,32,,
4759,Darren Till,4,36,35.33333333,809.5,Southpaw,182.88,187.96,25,,
4758,Karolina Kowalkiewicz,2,83,72,883.2857143,Orthodox,160.02,162.56,32,,
4757,Brandon Davis,-1,60.33333333,52.33333333,900,Orthodox,177.8,182.88,28,,
4756,John Dodson,1,46.53846154,45.38461538,813.7692308,Orthodox,160.02,167.64,33,,
4755,Niko Price,2,16.66666667,25.5,408.6666667,Orthodox,182.88,193.04,28,,
4754,Tatiana Suarez,3,29.66666667,6.666666667,429,,165.1,167.64,27,,
4753,Cody Stamann,3,85,50.66666667,900,Orthodox,167.64,162.56,28,,
4752,Frank Camacho,-1,130,124.5,900,Orthodox,177.8,185.42,29,,
4751,Darren Stewart,1,22.2,18.4,416.8,Orthodox,182.88,187.96,27,,
4750,Craig White,-1,6,18,272,Orthodox,187.96,193.04,28,,
4749,Alex White,-1,46,32.71428571,713.1428571,Southpaw,182.88,180.34,29,,
4748,Lucie Pudilova,2,75.66666667,61,900,Orthodox,172.72,170.18,24,,
4747,Jarred Brooks,-2,29.33333333,24,758.3333333,Switch,160.02,157.48,25,,
4746,James Vick,4,38.5,28.3,561.4,Orthodox,190.5,193.04,31,,
4745,Andre Fili,2,42.2,39.4,649.4,Orthodox,180.34,187.96,28,,
4744,Angela Hill,1,71.85714286,67.14285714,795.2857143,Orthodox,160.02,162.56,33,,
4743,Bryan Barberena,-1,59.42857143,44.57142857,728.5714286,Southpaw,182.88,182.88,29,,
4742,Deiveson Figueiredo,2,25,19.5,737,Orthodox,165.1,172.72,30,,
4741,Tim Williams,-1,8,17,114,Orthodox,187.96,193.04,32,,
4740,Warlley Alves,2,32,43,682.75,Orthodox,180.34,182.88,27,,
4739,Iuri Alcantara,1,27.23529412,24.88235294,593.7058824,Southpaw,175.26,180.34,38,,
4738,Markus Perez,1,17,41,584,Orthodox,185.42,185.42,30,,
4737,George Sullivan,-2,38.66666667,26.5,645.3333333,Orthodox,182.88,185.42,37,,
4736,Kalindra Faria,-2,19,14,537,Switch,170.18,,32,,
4735,Jon Tuck,1,36.375,43,696.875,Orthodox,180.34,185.42,33,,
4734,Luke Sanders,1,50.5,30,494.25,Southpaw,167.64,170.18,32,,
4733,Cody Garbrandt,-1,34.71428571,30.14285714,604.2857143,Orthodox,172.72,165.1,27,,
4732,Henry Cejudo,2,46.375,30,736.75,Orthodox,162.56,162.56,31,,
4731,Renato Moicano,1,77.4,44.8,797.8,Orthodox,180.34,182.88,29,,
4730,JJ Aldrich,2,61,62,900,Southpaw,165.1,170.18,25,,
4729,Kevin Holland,0,,,,Orthodox,190.5,205.74,25,,
4728,Brett Johns,-1,33.25,42.5,682.5,Orthodox,170.18,180.34,26,,
4727,Montel Jackson,0,,,,Southpaw,177.8,190.5,26,,
4726,Kyung Ho Kang,3,24.6,20.2,765.2,Orthodox,175.26,185.42,30,,
4725,Sheymon Moraes,-1,18,34,870,Orthodox,172.72,182.88,27,,
4724,Jose Torres,1,22,31,475,Orthodox,162.56,165.1,26,,
4723,Weili Zhang,0,,,,Switch,162.56,,28,,
4722,Wuliji Buren,-1,17,26,900,Orthodox,175.26,175.26,29,,
4721,Dustin Poirier,2,52.3,34.7,540.65,Southpaw,175.26,182.88,29,,
4720,Jeremy Stephens,3,38.07142857,33.53571429,741.5714286,Orthodox,172.72,180.34,32,,
4719,Tecia Torres,-1,65.75,41.25,831.625,Orthodox,154.94,152.4,28,,
4718,Olivier Aubin-Mercier,4,31.22222222,30.22222222,675,Southpaw,175.26,177.8,29,,
4717,Alex Morono,1,48.8,31.8,686.4,Orthodox,180.34,182.88,27,,
4716,Austin Arnett,-1,32,80,528,Orthodox,182.88,182.88,26,,
4715,Islam Makhachev,3,18.8,6,484.2,Orthodox,177.8,177.8,26,,
4714,Ion Cutelaba,1,43.25,33.5,626,Southpaw,185.42,190.5,24,,
4713,Ross Pearson,1,42.625,45.08333333,712.2083333,Orthodox,172.72,175.26,33,,
4712,Katlyn Chookagian,2,60,57,900,Orthodox,175.26,172.72,29,,
4711,Matheus Nicolau,3,58,35.66666667,869,,167.64,167.64,25,,
4710,Nina Ansaroff,2,76.5,55.25,879.75,Orthodox,165.1,162.56,32,,
4709,Alvaro Herrera,-2,6,11,227.6666667,,182.88,187.96,28,,
4708,Anthony Smith,1,30.375,39.5,552.5,Orthodox,193.04,193.04,29,,
4707,Corey Anderson,1,54.54545455,26.72727273,695,Orthodox,190.5,200.66,28,,
4706,Abu Azaitar,0,,,,Orthodox,175.26,193.04,32,,
4705,Stefan Struve,-2,24.4,30.3,450.75,Orthodox,210.82,213.36,30,,
4704,David Zawada,0,,,,Orthodox,182.88,190.5,27,,
4703,Marc Diakiese,-1,21.75,14.75,538,Orthodox,177.8,185.42,25,,
4702,Damir Hadzovic,-1,15,28,577,Orthodox,175.26,177.8,31,,
4701,Bartosz Fabinski,2,33,11.5,900,Orthodox,182.88,190.5,32,,
4700,Nad Narimani,0,,,,Orthodox,172.72,177.8,31,,
4699,Aleksandar Rakic,1,46,24,900,Orthodox,193.04,198.12,26,,
4698,Manny Bermudez,1,12,19,453,Orthodox,177.8,180.34,24,,
4697,Darko Stosic,0,,,,Orthodox,182.88,193.04,26,,
4696,Liu Pingyuan,0,,,,Orthodox,167.64,182.88,25,,
4695,Blagoy Ivanov,0,,,,Southpaw,180.34,185.42,31,,
4694,Zak Ottow,1,34.6,27.4,606.2,Orthodox,180.34,182.88,31,,
4693,Rick Glenn,-1,66.5,64.5,900,Southpaw,182.88,177.8,29,,
4692,Niko Price,1,17.6,28,416.6,Orthodox,182.88,193.04,28,,
4691,Chad Mendes,-2,28,22.91666667,521.0833333,Orthodox,167.64,167.64,33,,
4690,Marion Reneau,2,46.625,30.625,738.875,Orthodox,167.64,172.72,41,,
4689,Alejandro Perez,3,38.625,29.125,619.375,Orthodox,167.64,170.18,28,,
4688,Alexander Volkanovski,4,69.5,19,705.75,Orthodox,167.64,180.34,29,,
4687,Said Nurmagomedov,0,,,,Orthodox,172.72,177.8,26,,
4686,Raoni Barcelos,0,,,,Orthodox,170.18,170.18,31,,
4685,Jennifer Maia,0,,,,Orthodox,162.56,162.56,29,,
4684,Elias Garcia,0,,,,Southpaw,165.1,170.18,25,,
4683,Jodie Esquibel,-1,65,127,900,Orthodox,154.94,162.56,32,,
4682,Daniel Cormier,1,52.81818182,42,826.2727273,Orthodox,180.34,182.88,39,,
4681,Derrick Lewis,1,27.38461538,15.23076923,528.6923077,Orthodox,190.5,200.66,33,,
4680,Mike Perry,-2,41.57142857,48.14285714,606,Orthodox,177.8,180.34,26,,
4679,Anthony Pettis,-1,36.84615385,39.92307692,712.0769231,Orthodox,177.8,182.88,31,,
4678,Khalil Rountree Jr.,-1,17.4,25.6,479,Southpaw,185.42,193.04,28,,
4677,Paulo Costa,3,38,22,275.3333333,,185.42,182.88,27,,
4676,Rob Font,1,38.71428571,27.28571429,440.2857143,Orthodox,172.72,180.34,31,,
4675,Drakkar Klose,-1,53.5,37,900,Orthodox,175.26,177.8,30,,
4674,Max Griffin,1,39.25,39.5,648,Orthodox,180.34,193.04,32,,
4673,Gilbert Burns,2,28.5,36.25,637.75,Orthodox,177.8,180.34,31,,
4672,Emily Whitmire,-1,9,2,132,,165.1,160.02,27,,
4671,Israel Adesanya,2,54.5,34,708.5,Switch,193.04,203.2,28,,
4670,Joe Giannetti,0,,,,Southpaw,182.88,187.96,23,,
4669,Brad Katona,0,,,,Orthodox,167.64,162.56,26,,
4668,Martin Bravo,-1,28.5,17,220.5,Southpaw,172.72,180.34,24,,
4667,Barb Honchak,-1,71,59,900,,162.56,165.1,38,,
4666,Julian Marquez,1,32,33,462,Orthodox,187.96,190.5,28,,
4665,Rachael Ostovich,1,3,2,100,Orthodox,160.02,157.48,27,,
4664,Richie Smullen,0,,,,Orthodox,175.26,172.72,26,,
4663,Allan Zuniga,0,,,,Orthodox,170.18,177.8,26,,
4662,Bryce Mitchell,0,,,,Southpaw,177.8,,23,,
4661,Steven Peterson,-1,73,114,900,Orthodox,177.8,177.8,28,,
4660,Oskar Piechota,2,36.5,12.5,507,Southpaw,182.88,193.04,28,,
4659,Leon Edwards,5,28.44444444,25,787.5555556,Southpaw,182.88,187.96,26,,
4658,Tyson Pedro,1,17.5,16.75,407.75,Orthodox,190.5,200.66,26,,
4657,Jessica Eye,1,45.625,46.125,836.25,Orthodox,167.64,167.64,31,,
4656,Daichi Abe,-1,63,53,900,Orthodox,180.34,180.34,26,,
4655,Petr Yan,0,,,,Switch,170.18,170.18,25,,
4654,Song Yadong,1,8,3,256,Orthodox,172.72,170.18,20,,
4653,Shane Young,-1,18,68,900,Orthodox,172.72,182.88,24,,
4652,Hector Aldana,0,,,,Orthodox,180.34,182.88,29,,
4651,Jake Matthews,2,33.11111111,24.22222222,659.1111111,Orthodox,180.34,185.42,23,,
4650,Yan Xiaonan,1,96,52,900,Orthodox,165.1,160.02,29,,
4649,Naoki Inoue,1,62,30,900,Orthodox,175.26,180.34,21,,
4648,Ulka Sasaki,-1,15.28571429,21.42857143,454.8571429,Southpaw,177.8,180.34,28,,
4647,Melinda Fabian,-1,49,47,900,,167.64,167.64,30,,
4646,Yoel Romero,1,39.1,30.2,758.2,Southpaw,182.88,185.42,41,,
4645,Colby Covington,5,35.33333333,19.55555556,686,Orthodox,180.34,182.88,30,,
4644,Megan Anderson,0,,,,Orthodox,182.88,182.88,28,,
4643,Tai Tuivasa,2,30,6.5,206.5,Southpaw,187.96,190.5,25,,
4642,Mike Jackson,-1,3,2,45,Orthodox,187.96,,33,,
4641,Curtis Blaydes,3,44.66666667,26.16666667,596.6666667,Orthodox,193.04,203.2,27,,
4640,Carla Esparza,1,30.8,38.6,788.6,,154.94,160.02,30,,
4639,Mirsad Bektic,1,29.33333333,11.16666667,559.6666667,Orthodox,172.72,177.8,27,,
4638,Chris de la Rocha,-2,20,36.5,294.5,Orthodox,190.5,203.2,39,,
4637,Anthony Smith,-1,33.85714286,45,623.8571429,Orthodox,193.04,193.04,29,,
4636,Sergio Pettis,-1,54.8,38.7,907.3,Orthodox,167.64,175.26,24,,
4635,Charles Oliveira,-1,21.21052632,21.68421053,428.5789474,Orthodox,177.8,187.96,28,,
4634,Dan Ige,-1,35,72,900,Orthodox,170.18,180.34,26,,
4633,Marlon Moraes,2,32,29.66666667,622.3333333,Orthodox,167.64,170.18,30,,
4632,Vinc Pichel,4,36,29.4,610.4,Orthodox,177.8,182.88,35,,
4631,Daniel Spitz,1,28,46,462,Orthodox,200.66,208.28,27,,
4630,Ben Saunders,-2,28.92857143,32.78571429,518.8571429,Orthodox,187.96,195.58,35,,
4629,Daniel Teymur,-1,69,93,900,Orthodox,165.1,175.26,30,,
4628,Sam Alvey,1,28.57142857,29.85714286,561.4285714,Southpaw,187.96,190.5,32,,
4627,Lauren Murphy,1,57.2,53.6,899,Orthodox,170.18,170.18,34,,
4626,David Teymur,4,51.5,34,642.75,Southpaw,175.26,185.42,29,,
4625,Chance Rencountre,0,,,,Southpaw,187.96,190.5,31,,
4624,Gleison Tibau,-3,21.22222222,25.85185185,653.2222222,Southpaw,177.8,180.34,34,,
4623,Nathaniel Wood,0,,,,Orthodox,167.64,175.26,25,,
4622,Jose Torres,0,,,,Orthodox,162.56,165.1,25,,
4621,Darren Till,3,35.6,36.4,671.4,Southpaw,182.88,187.96,25,,
4620,Craig White,0,,,,Orthodox,187.96,193.04,27,,
4619,Mads Burnell,1,15,38.5,793,Orthodox,172.72,175.26,24,,
4618,Makwan Amirkhani,-1,13.75,11.5,477.25,Southpaw,177.8,182.88,29,,
4617,Nordine Taleb,2,37.875,22.5,688,Orthodox,185.42,187.96,36,,
4616,Darren Stewart,-4,19.25,19.25,419.25,Orthodox,182.88,187.96,27,,
4615,Tom Breese,-1,35.75,26.25,593.75,Southpaw,190.5,185.42,26,,
4614,Gina Mazany,1,19,14.5,487,Southpaw,167.64,172.72,29,,
4613,Carlo Pedersoli,0,,,,Southpaw,180.34,190.5,24,,
4612,Molly McCann,0,,,,Orthodox,162.56,157.48,28,,
4611,Trevor Smith,1,42.66666667,29.66666667,708.4444444,Orthodox,190.5,190.5,37,,
4610,Kamaru Usman,7,47.28571429,18.85714286,721,Switch,182.88,193.04,31,,
4609,Tatiana Suarez,2,43.5,7,561.5,,165.1,167.64,27,,
4608,Dominick Reyes,1,16,4,219,Southpaw,193.04,195.58,28,,
4607,Guido Cannetti,-1,28.66666667,16,532.3333333,Southpaw,167.64,172.72,38,,
4606,Andrea Lee,0,,,,Orthodox,167.64,175.26,29,,
4605,Chad Laprise,3,48.625,36.125,599.5,Orthodox,177.8,180.34,31,,
4604,Michel Prazeres,6,33.8,31.7,798.8,Orthodox,167.64,170.18,36,,
4603,Alexandre Pantoja,-1,58.33333333,50,850.3333333,Orthodox,165.1,170.18,28,,
4602,Syuri Kondo,1,135,95,900,Orthodox,162.56,167.64,29,,
4601,Humberto Bandenay,1,5,1,26,Southpaw,180.34,,23,,
4600,Brandon Davis,1,76,53,900,Orthodox,177.8,182.88,28,,
4599,Frankie Saenz,1,57.14285714,45.28571429,873.4285714,Orthodox,167.64,167.64,37,,
4598,Felipe Silva,-1,5.5,5.5,78.5,Orthodox,182.88,195.58,34,,
4597,Raquel Pennington,4,49.875,38.25,787.125,Orthodox,170.18,170.18,29,,
4596,Kelvin Gastelum,1,44.92307692,31.46153846,692.6153846,Southpaw,175.26,180.34,26,,
4595,Amanda Cooper,1,29.25,26,474,Switch,160.02,162.56,26,,
4594,Brian Kelleher,2,46.25,44,491.25,Switch,167.64,167.64,31,,
4593,Lyoto Machida,1,30.65217391,20,729.7826087,Southpaw,185.42,187.96,39,,
4592,Karl Roberson,1,17,6,221,Southpaw,185.42,187.96,27,,
4591,Junior Albini,-1,34.5,55.5,535.5,Orthodox,190.5,187.96,27,,
4590,Nick Hein,3,39,39.8,900,Southpaw,167.64,167.64,34,,
4589,Sean Strickland,1,55.625,46.75,817.25,Orthodox,185.42,193.04,27,,
4588,Sultan Aliev,1,11.5,18,531,Orthodox,180.34,187.96,33,,
4587,Jack Hermansson,-1,33.6,15.2,396,Orthodox,185.42,195.58,29,,
4586,Ramazan Emeev,1,38,29,900,Southpaw,177.8,193.04,30,,
4585,James Bochnovic,-1,5,41,474,Orthodox,193.04,205.74,29,,
4584,Kevin Lee,-1,36.91666667,31.33333333,609.1666667,Orthodox,175.26,195.58,25,,
4583,Cub Swanson,-1,65.64285714,51,840.8571429,Orthodox,172.72,177.8,34,,
4582,Chase Sherman,-1,59.6,51,572.2,Orthodox,193.04,198.12,28,,
4581,Thiago Santos,4,24.76923077,11,326.2307692,Orthodox,187.96,193.04,34,,
4580,Brett Johns,3,35.33333333,27,610,Orthodox,170.18,180.34,26,,
4579,Dan Hooker,2,36.125,42.75,584.375,Switch,182.88,190.5,28,,
4578,Alex Garcia,1,21.75,35,653,Orthodox,175.26,182.88,30,,
4577,Ricky Simon,0,,,,Orthodox,167.64,175.26,25,,
4576,Luan Chagas,1,60.66666667,38.33333333,775,Orthodox,182.88,190.5,24,,
4575,Patrick Cummins,2,44.2,30.5,573,Orthodox,187.96,193.04,37,,
4574,Keita Nakamura,1,30.375,51.125,842,Southpaw,180.34,185.42,33,,
4573,Justin Gaethje,-1,113,123,713.5,Orthodox,180.34,177.8,29,,
4572,Alex Oliveira,-1,29.45454545,20.09090909,567.4545455,Orthodox,180.34,193.04,30,,
4571,Marvin Vettori,-1,43.5,33.5,742.5,Southpaw,182.88,187.96,24,,
4570,Cortney Casey,-1,55.85714286,48.14285714,704.2857143,Orthodox,170.18,170.18,30,,
4569,Antonio Carlos Junior,3,22,21,680,Orthodox,187.96,200.66,28,,
4568,Ricky Rainey,0,,,,Switch,185.42,195.58,34,,
4567,John Moraga,2,31.08333333,32.33333333,725.9166667,Orthodox,167.64,167.64,34,,
4566,Brad Tavares,3,40.66666667,32.4,773.4666667,Orthodox,185.42,187.96,30,,
4565,Dan Moret,0,,,,Southpaw,182.88,185.42,31,,
4564,Lauren Mueller,0,,,,Orthodox,165.1,170.18,26,,
4563,Yushin Okami,-2,25.68421053,25.47368421,701.5789474,Southpaw,187.96,190.5,36,,
4562,Adam Wieczorek,1,42,32,900,Orthodox,195.58,205.74,26,,
4561,Alejandro Perez,2,37.85714286,30.14285714,633.2857143,Orthodox,167.64,170.18,28,,
4560,Patrick Williams,-1,17.66666667,18.33333333,254,Orthodox,172.72,185.42,36,,
4559,Al Iaquinta,5,48.5,36.3,588.1,Orthodox,177.8,177.8,30,,
4558,Joanna Jedrzejczyk,-1,117.7777778,43.11111111,1044.666667,Orthodox,167.64,165.1,30,,
4557,Calvin Kattar,2,80,81,766,Orthodox,180.34,182.88,30,,
4556,Kyle Bochniak,1,37.25,56.5,900,Orthodox,170.18,177.8,31,,
4555,Chris Gruetzemacher,-2,59,56.66666667,657,Orthodox,172.72,172.72,31,,
4554,Felice Herrig,4,38.66666667,47.83333333,700.6666667,Orthodox,162.56,165.1,33,,
4553,Olivier Aubin-Mercier,3,33.5,33.5,752.75,Southpaw,175.26,177.8,29,,
4552,Ashlee Evans-Smith,-2,42,31,607.2,Orthodox,172.72,170.18,30,,
4551,Mike Rodriguez,0,,,,Southpaw,193.04,208.28,29,,
4550,Alexander Volkov,3,100.6666667,38.66666667,870,Orthodox,200.66,203.2,29,,
4549,Jan Blachowicz,2,42.375,41,750,Orthodox,187.96,198.12,35,,
4548,Terrion Ware,-2,74,117.5,900,Orthodox,172.72,180.34,31,,
4547,Peter Sobotta,2,25.75,31.75,655.875,Southpaw,182.88,190.5,31,,
4546,Charles Byrd,0,,,,Orthodox,177.8,185.42,34,,
4545,Oliver Enkamp,-1,34,57,900,Switch,182.88,195.58,26,,
4544,Hakeem Dawodu,0,,,,Orthodox,172.72,185.42,26,,
4543,Magomed Ankalaev,0,,,,Orthodox,190.5,190.5,25,,
4542,Kajan Johnson,3,33,22.75,792.5,Orthodox,180.34,190.5,33,,
4541,Dmitry Sosnovskiy,0,,,,Orthodox,190.5,195.58,28,,
4540,Yana Kunitskaya,0,,,,Orthodox,167.64,172.72,28,,
4539,Brian Ortega,5,37.33333333,55.33333333,634.5,Switch,172.72,175.26,27,,
4538,Andre Soukhamthath,1,36.33333333,41,722,Orthodox,175.26,177.8,29,,
4537,Andrei Arlovski,1,24.58333333,20.04166667,458.0416667,Orthodox,190.5,195.58,39,,
4536,Ketlen Vieira,3,33.66666667,47,785.3333333,Orthodox,172.72,172.72,26,,
4535,Mackenzie Dern,0,,,,Orthodox,162.56,160.02,24,,
4534,Alexander Hernandez,0,,,,Orthodox,175.26,182.88,25,,
4533,Pedro Munhoz,4,31.5,42.5,461.5,Orthodox,167.64,165.1,31,,
4532,Hector Lombard,-5,37,39.4,661.2,Southpaw,175.26,180.34,40,,
4531,Zak Ottow,-1,37.75,33.25,719.25,Orthodox,180.34,182.88,31,,
4530,Cody Stamann,2,80,46.5,900,Orthodox,167.64,162.56,28,,
4529,Adam Milstead,-1,29.5,32,450,Orthodox,190.5,193.04,30,,
4528,Jeremy Stephens,2,38.59259259,34.11111111,754.4074074,Orthodox,172.72,180.34,31,,
4527,Tecia Torres,3,65.28571429,34,821.8571429,Orthodox,154.94,152.4,28,,
4526,Ilir Latifi,1,14.22222222,18.22222222,404.3333333,Orthodox,177.8,185.42,34,,
4525,Max Griffin,-1,26.33333333,37.66666667,564,Orthodox,180.34,193.04,32,,
4524,Brian Kelleher,1,30.33333333,20,355,Switch,167.64,167.64,31,,
4523,Marion Reneau,1,50,33.71428571,770.1428571,Orthodox,167.64,172.72,40,,
4522,Angela Hill,-1,64.83333333,64.33333333,777.8333333,Orthodox,160.02,162.56,33,,
4521,Alan Jouban,-2,39.3,27,476.2,Southpaw,182.88,185.42,36,,
4520,Marcin Prachnio,0,,,,Orthodox,190.5,187.96,29,,
4519,Russell Doane,1,19.28571429,16.28571429,562.5714286,Orthodox,170.18,177.8,31,,
4518,Alex Perez,1,24,8,414,Orthodox,167.64,165.1,25,,
4517,Manny Bermudez,0,,,,Orthodox,177.8,180.34,23,,
4516,Yancy Medeiros,3,32.18181818,41.72727273,423.4545455,Orthodox,177.8,190.5,30,,
4515,Marcin Tybura,-1,58.2,49,895.8,Orthodox,190.5,198.12,32,,
4514,Francisco Trinaldo,1,38.6875,25.9375,680.5625,Southpaw,175.26,177.8,39,,
4513,Curtis Millender,0,,,,Orthodox,187.96,193.04,30,,
4512,Brandon Davis,-1,38,33,900,Orthodox,177.8,182.88,27,,
4511,Thibault Gouti,1,18.5,22.25,284,Orthodox,177.8,182.88,30,,
4510,Diego Ferreira,1,27.6,25,495.2,Orthodox,175.26,187.96,33,,
4509,Brian Camozzi,-2,29,59,536,Orthodox,187.96,198.12,26,,
4508,Joby Sanchez,-1,44.33333333,39,789.3333333,Orthodox,167.64,172.72,26,,
4507,Lucie Pudilova,1,76,70,900,Orthodox,172.72,170.18,23,,
4506,Alex Morono,-2,59.25,38.75,825,Orthodox,180.34,182.88,27,,
4505,Tim Williams,0,,,,Orthodox,187.96,193.04,31,,
4504,Luke Rockhold,1,33.25,17.125,386.5,Southpaw,190.5,195.58,33,,
4503,Curtis Blaydes,2,42.4,28.6,536,Orthodox,193.04,203.2,26,,
4502,Cyril Asker,1,13.5,15.25,220.5,Orthodox,182.88,187.96,32,,
4501,Li Jingliang,3,37.85714286,28.85714286,507.1428571,Orthodox,182.88,180.34,29,,
4500,Saparbeg Safarov,-1,37,60,474,Orthodox,185.42,198.12,31,,
